,open,high,low,close,volume
2021-07-20,1.0,1.0002,0.9998,0.9999,506883123.53
2021-07-21,0.9999,1.0002,0.9998,1.0,797402433.29
2021-07-22,1.0,1.0001,0.9999,1.0001,697526959.25
2021-07-23,1.0,1.0001,0.9998,0.9998,687571090.33
2021-07-24,0.9998,0.9999,0.9994,0.9995,839731806.8
2021-07-25,0.9996,0.9996,0.9994,0.9995,667320927.54
2021-07-26,0.9994,1.0005,0.9993,0.9998,2077984090.32
2021-07-27,0.9998,1.0,0.9995,0.9998,1236216934.03
2021-07-28,0.9998,1.0,0.9995,0.9998,997038395.76
2021-07-29,0.9999,0.9999,0.9996,0.9998,615550044.18
2021-07-30,0.9998,0.9998,0.9994,0.9994,847441145.83
2021-07-31,0.9995,0.9997,0.9992,0.9994,727460044.08
2021-08-01,0.9993,0.9998,0.9992,0.9997,706157132.5
2021-08-02,0.9997,1.0,0.9996,0.9997,574404882.29
2021-08-03,0.9998,1.0001,0.9997,1.0,630323284.51
2021-08-04,1.0001,1.0002,0.9999,1.0001,581865454.91
2021-08-05,1.0001,1.0003,0.9994,0.9996,1032077413.52
2021-08-06,0.9997,1.0,0.9995,0.9995,942453497.67
2021-08-07,0.9995,0.9996,0.9992,0.9993,1068721471.91
2021-08-08,0.9993,0.9996,0.999,0.9993,934165181.04
2021-08-09,0.9994,0.9999,0.9993,0.9998,846816923.66
2021-08-10,0.9997,0.9998,0.9994,0.9996,747672351.06
2021-08-11,0.9996,0.9999,0.9994,0.9995,964234472.0
2021-08-12,0.9995,0.9998,0.9994,0.9996,865327401.21
2021-08-13,0.9997,0.9998,0.9995,0.9996,673804084.66
2021-08-14,0.9996,0.9996,0.9991,0.9992,816989700.38
2021-08-15,0.9992,0.9995,0.9991,0.9993,661519005.39
2021-08-16,0.9992,0.9999,0.9992,0.9997,1100478537.91
2021-08-17,0.9997,1.0001,0.9996,1.0,1210092766.07
2021-08-18,1.0,1.0001,0.9996,0.9998,1096492989.82
2021-08-19,0.9997,1.0002,0.9997,1.0,1141193715.06
2021-08-20,1.0001,1.0001,0.9997,0.9997,1090878489.57
2021-08-21,0.9998,0.9998,0.9991,0.9993,849587987.69
2021-08-22,0.9993,0.9994,0.9992,0.9992,641285475.14
2021-08-23,0.9993,0.9998,0.9992,0.9997,1055618145.21
2021-08-24,0.9997,1.0,0.9994,0.9998,1088849477.98
2021-08-25,0.9998,1.0,0.9997,0.9998,881220230.87
2021-08-26,0.9999,1.0,0.9996,0.9997,867306495.23
2021-08-27,0.9997,0.9998,0.9995,0.9996,785310933.0
2021-08-28,0.9995,0.9996,0.9993,0.9994,576234494.0
2021-08-29,0.9993,0.9994,0.9992,0.9993,735711299.0
2021-08-30,0.9993,0.9997,0.9992,0.9997,1122359998.0
2021-08-31,0.9997,0.9999,0.9995,0.9997,1151888718.0
2021-09-01,0.9997,0.9999,0.9996,0.9997,1002105728.0
2021-09-02,0.9996,0.9997,0.9994,0.9996,1022612888.0
2021-09-03,0.9996,0.9999,0.9994,0.9997,1200315520.0
2021-09-04,0.9996,0.9997,0.9993,0.9994,731747938.0
2021-09-05,0.9995,0.9996,0.9994,0.9994,716674016.0
2021-09-06,0.9995,0.9999,0.9993,0.9996,1197243537.0
2021-09-07,0.9996,1.0,0.9988,0.9997,2556118447.42
2021-09-08,0.9997,1.0,0.9995,0.9998,1822305753.0
2021-09-09,0.9998,1.0,0.9997,1.0,1368329742.0
